node_id,material_id,month,ordered_quantity,received_quantity,on_time_quantity,accepted_quantity,average_actual_lead_time_days,lead_time_std_days,quality_incident_count,source_completeness_flag
NODE-0018,MAT-0018,2026-03-01,250.1,205.84,147.66,194.64,20.97,3.38,1,COMPLETE
NODE-0018,MAT-0018,2026-04-01,254.26,200.94,147.07,190.11,20.31,3.38,1,COMPLETE
NODE-0018,MAT-0018,2026-05-01,252.62,189.2,142.11,179.96,20.08,3.38,1,COMPLETE
NODE-0018,MAT-0018,2026-06-01,245.37,180.83,139.29,172.91,20.32,3.38,1,COMPLETE
NODE-0018,MAT-0018,2026-07-01,233.3,178.57,140.11,170.8,20.98,3.38,1,COMPLETE
NODE-0018,MAT-0018,2026-08-01,217.73,175.95,139.14,167.48,21.89,3.38,1,COMPLETE
NODE-0018,MAT-0018,2026-09-01,200.4,165.48,130.27,156.63,22.84,3.38,1,COMPLETE
NODE-0018,MAT-0018,2026-10-01,183.19,146.96,113.85,138.93,23.59,3.38,1,COMPLETE
NODE-0018,MAT-0018,2026-11-01,168.01,127.53,96.47,121.09,23.95,3.38,1,COMPLETE
NODE-0018,MAT-0018,2026-12-01,156.53,115.21,84.88,110.03,23.84,3.38,1,COMPLETE
NODE-0019,MAT-0016,2024-07-01,243.55,232.35,215.68,224.01,8.56,0.91,1,COMPLETE
NODE-0019,MAT-0016,2024-08-01,251.73,241.81,223.28,231.91,8.92,0.91,1,COMPLETE
NODE-0019,MAT-0016,2024-09-01,254.39,236.14,214.85,226.37,9.19,0.91,1,COMPLETE
NODE-0019,MAT-0016,2024-10-01,251.24,222.78,198.52,214.6,9.31,0.91,1,COMPLETE
NODE-0019,MAT-0016,2024-11-01,242.63,212.11,184.88,205.46,9.24,0.91,0,COMPLETE
NODE-0019,MAT-0016,2024-12-01,229.5,207.05,177.28,200.81,9.01,0.91,0,COMPLETE
NODE-0019,MAT-0016,2025-01-01,213.29,201.55,171.05,194.66,8.66,0.91,0,COMPLETE
NODE-0019,MAT-0016,2025-02-01,195.8,188.59,160.45,181.08,8.29,0.91,1,COMPLETE
NODE-0019,MAT-0016,2025-03-01,178.95,168.23,145.03,161.19,7.98,0.91,1,COMPLETE
NODE-0019,MAT-0016,2025-04-01,164.59,147.63,129.89,141.97,7.82,0.91,1,COMPLETE
NODE-0019,MAT-0016,2025-05-01,154.31,134.77,121.24,130.37,7.83,0.91,0,COMPLETE
NODE-0019,MAT-0016,2025-06-01,149.23,132.98,121.89,129.0,8.02,0.91,0,COMPLETE
NODE-0019,MAT-0016,2025-07-01,149.91,139.99,129.72,135.41,8.35,0.91,0,COMPLETE
NODE-0019,MAT-0016,2025-08-01,156.29,150.38,139.45,144.6,8.72,0.91,1,COMPLETE
NODE-0019,MAT-0016,2025-09-01,167.66,159.31,146.31,152.64,9.05,0.91,1,COMPLETE
NODE-0019,MAT-0016,2025-10-01,182.76,166.1,149.84,159.49,9.26,0.91,1,COMPLETE
NODE-0019,MAT-0016,2025-11-01,199.93,175.17,154.58,169.19,9.3,0.91,0,COMPLETE
NODE-0019,MAT-0016,2025-12-01,217.29,191.68,165.65,185.91,9.16,0.91,0,COMPLETE
NODE-0019,MAT-0016,2026-01-01,232.92,214.6,182.8,207.87,8.87,0.91,0,COMPLETE
NODE-0019,MAT-0016,2026-02-01,245.11,234.74,199.15,226.1,8.5,0.91,1,COMPLETE
NODE-0019,MAT-0016,2026-03-01,252.5,241.84,206.7,231.84,8.15,0.91,1,COMPLETE
NODE-0019,MAT-0016,2026-04-01,254.29,234.34,203.7,224.75,7.89,0.91,1,COMPLETE
NODE-0019,MAT-0016,2026-05-01,250.28,220.81,196.18,212.9,7.8,0.91,1,COMPLETE
NODE-0019,MAT-0016,2026-06-01,240.91,211.06,191.56,204.56,7.9,0.91,0,COMPLETE
NODE-0019,MAT-0016,2026-07-01,227.22,206.47,190.36,200.18,8.15,0.91,0,COMPLETE
NODE-0019,MAT-0016,2026-08-01,210.7,200.18,185.8,193.16,8.51,0.91,1,COMPLETE
NODE-0019,MAT-0016,2026-09-01,193.18,185.88,171.86,178.36,8.87,0.91,1,COMPLETE
NODE-0019,MAT-0016,2026-10-01,176.59,164.92,150.42,158.06,9.16,0.91,1,COMPLETE
NODE-0019,MAT-0016,2026-11-01,162.75,145.05,129.64,139.61,9.3,0.91,1,COMPLETE
NODE-0019,MAT-0016,2026-12-01,153.19,133.79,116.94,129.52,9.26,0.91,0,COMPLETE
NODE-0019,MAT-0019,2024-07-01,243.45,231.48,214.15,221.99,16.26,1.75,1,COMPLETE
NODE-0019,MAT-0019,2024-08-01,251.68,240.99,221.77,229.89,16.94,1.75,1,COMPLETE
NODE-0019,MAT-0019,2024-09-01,254.4,235.38,213.43,224.45,17.46,1.75,1,COMPLETE
NODE-0019,MAT-0019,2024-10-01,251.3,222.07,197.2,212.78,17.69,1.75,1,COMPLETE
NODE-0019,MAT-0019,2024-11-01,242.73,211.44,183.63,203.73,17.56,1.75,1,COMPLETE
NODE-0019,MAT-0019,2024-12-01,229.64,206.43,176.11,199.16,17.11,1.75,1,COMPLETE
NODE-0019,MAT-0019,2025-01-01,213.45,201.02,169.97,193.11,16.46,1.75,1,COMPLETE
NODE-0019,MAT-0019,2025-02-01,195.97,188.14,159.48,179.69,15.75,1.75,1,COMPLETE
NODE-0019,MAT-0019,2025-03-01,179.1,167.83,144.17,159.96,15.17,1.75,1,COMPLETE
NODE-0019,MAT-0019,2025-04-01,164.71,147.24,129.09,140.84,14.85,1.75,1,COMPLETE
NODE-0019,MAT-0019,2025-05-01,154.38,134.36,120.45,129.29,14.88,1.75,1,COMPLETE
NODE-0019,MAT-0019,2025-06-01,149.25,132.51,121.05,127.88,15.24,1.75,0,COMPLETE
NODE-0019,MAT-0019,2025-07-01,149.88,139.47,128.81,134.2,15.86,1.75,1,COMPLETE
NODE-0019,MAT-0019,2025-08-01,156.21,149.81,138.45,143.29,16.56,1.75,1,COMPLETE
NODE-0019,MAT-0019,2025-09-01,167.53,158.68,145.24,151.23,17.2,1.75,1,COMPLETE
NODE-0019,MAT-0019,2025-10-01,182.6,165.42,148.71,157.99,17.6,1.75,1,COMPLETE
NODE-0019,MAT-0019,2025-11-01,199.77,174.41,153.37,167.56,17.68,1.75,1,COMPLETE
NODE-0019,MAT-0019,2025-12-01,217.13,190.85,164.33,184.13,17.4,1.75,1,COMPLETE
NODE-0019,MAT-0019,2026-01-01,232.79,213.72,181.39,205.92,16.85,1.75,1,COMPLETE
NODE-0019,MAT-0019,2026-02-01,245.01,233.87,197.68,224.07,16.15,1.75,1,COMPLETE
NODE-0019,MAT-0019,2026-03-01,252.46,241.03,205.26,229.83,15.48,1.75,1,COMPLETE
NODE-0019,MAT-0019,2026-04-01,254.3,233.59,202.32,222.84,14.99,1.75,1,COMPLETE
NODE-0019,MAT-0019,2026-05-01,250.34,220.11,194.87,211.1,14.82,1.75,1,COMPLETE
NODE-0019,MAT-0019,2026-06-01,241.02,210.39,190.3,202.84,15.0,1.75,1,COMPLETE
NODE-0019,MAT-0019,2026-07-01,227.36,205.86,189.16,198.54,15.49,1.75,1,COMPLETE
NODE-0019,MAT-0019,2026-08-01,210.86,199.66,184.69,191.63,16.16,1.75,1,COMPLETE
NODE-0019,MAT-0019,2026-09-01,193.34,185.44,170.87,176.99,16.86,1.75,1,COMPLETE
NODE-0019,MAT-0019,2026-10-01,176.73,164.53,149.55,156.84,17.41,1.75,1,COMPLETE
NODE-0019,MAT-0019,2026-11-01,162.86,144.66,128.84,138.5,17.68,1.75,1,COMPLETE
NODE-0019,MAT-0019,2026-12-01,153.26,133.37,116.16,128.43,17.6,1.75,1,COMPLETE
NODE-0020,MAT-0017,2024-07-01,241.39,214.2,184.96,209.77,11.37,1.46,0,COMPLETE
NODE-0020,MAT-0017,2024-08-01,250.55,224.67,192.89,218.89,11.85,1.46,0,COMPLETE
NODE-0020,MAT-0017,2024-09-01,254.33,220.32,186.18,214.56,12.22,1.46,0,COMPLETE
NODE-0020,MAT-0017,2024-10-01,252.3,207.92,171.8,203.44,12.37,1.46,0,COMPLETE
NODE-0020,MAT-0017,2024-11-01,244.7,197.94,159.7,194.74,12.29,1.46,0,COMPLETE
NODE-0020,MAT-0017,2024-12-01,232.34,193.94,153.49,191.05,11.97,1.46,0,COMPLETE
NODE-0020,MAT-0017,2025-01-01,216.6,190.13,149.03,186.51,11.51,1.46,0,COMPLETE
NODE-0020,MAT-0017,2025-02-01,199.21,178.99,140.68,174.58,11.02,1.46,0,COMPLETE
NODE-0020,MAT-0017,2025-03-01,182.09,159.84,127.44,155.58,10.61,1.46,0,PARTIAL
NODE-0020,MAT-0017,2025-04-01,167.11,139.5,113.69,136.27,10.39,1.46,0,PARTIAL
NODE-0020,MAT-0017,2025-05-01,155.93,126.13,105.3,123.94,10.41,1.46,0,PARTIAL
NODE-0020,MAT-0017,2025-06-01,149.77,123.42,105.13,121.61,10.67,1.46,0,PARTIAL
NODE-0020,MAT-0017,2025-07-01,149.32,129.35,111.48,127.09,11.09,1.46,0,PARTIAL
NODE-0020,MAT-0017,2025-08-01,154.63,138.65,119.59,135.44,11.59,1.46,0,PARTIAL
NODE-0020,MAT-0017,2025-09-01,165.11,146.52,125.07,142.62,12.03,1.46,0,PARTIAL
NODE-0020,MAT-0017,2025-10-01,179.6,152.11,127.37,148.37,12.31,1.46,0,PARTIAL
NODE-0020,MAT-0017,2025-11-01,196.52,159.67,130.55,156.64,12.37,1.46,0,PARTIAL
NODE-0020,MAT-0017,2025-12-01,213.99,174.55,139.54,171.95,12.17,1.46,0,PARTIAL
NODE-0020,MAT-0017,2026-01-01,230.1,196.43,154.59,193.25,11.79,1.46,0,COMPLETE
NODE-0020,MAT-0017,2026-02-01,243.08,216.69,169.79,212.01,11.3,1.46,0,COMPLETE
NODE-0020,MAT-0017,2026-03-01,251.48,224.91,177.65,219.02,10.83,1.46,0,COMPLETE
NODE-0020,MAT-0017,2026-04-01,254.4,218.69,175.93,213.07,10.49,1.46,0,COMPLETE
NODE-0020,MAT-0017,2026-05-01,251.5,206.05,169.72,201.81,10.37,1.46,0,COMPLETE
NODE-0020,MAT-0017,2026-06-01,243.11,197.01,166.04,193.94,10.49,1.46,0,COMPLETE
NODE-0020,MAT-0017,2026-07-01,230.15,193.57,165.93,190.62,10.83,1.46,0,COMPLETE
NODE-0020,MAT-0017,2026-08-01,214.05,189.04,163.21,185.28,11.31,1.46,0,COMPLETE
NODE-0020,MAT-0017,2026-09-01,196.57,176.51,151.76,172.06,11.79,1.46,0,COMPLETE
NODE-0020,MAT-0017,2026-10-01,179.65,156.63,132.71,152.49,12.18,1.46,0,COMPLETE
NODE-0020,MAT-0017,2026-11-01,165.15,136.88,113.46,133.83,12.37,1.46,0,COMPLETE
NODE-0020,MAT-0017,2026-12-01,154.66,125.03,101.19,122.95,12.31,1.46,0,COMPLETE
NODE-0020,MAT-0020,2024-07-01,243.82,234.76,219.92,232.7,18.31,1.9,0,COMPLETE
NODE-0020,MAT-0020,2024-08-01,251.87,244.06,227.45,240.69,19.08,1.9,0,COMPLETE
NODE-0020,MAT-0020,2024-09-01,254.39,238.21,218.78,234.82,19.66,1.9,0,COMPLETE
NODE-0020,MAT-0020,2024-10-01,251.09,224.73,202.17,222.56,19.92,1.9,0,COMPLETE
NODE-0020,MAT-0020,2024-11-01,242.34,213.95,188.32,213.05,19.77,1.9,0,COMPLETE
NODE-0020,MAT-0020,2024-12-01,229.11,208.75,180.52,208.12,19.27,1.9,0,COMPLETE
NODE-0020,MAT-0020,2025-01-01,212.85,203.02,174.04,201.58,18.53,1.9,0,COMPLETE
NODE-0020,MAT-0020,2025-02-01,195.35,189.83,163.13,187.41,17.74,1.9,0,COMPLETE
NODE-0020,MAT-0020,2025-03-01,178.54,169.32,147.42,166.83,17.08,1.9,0,COMPLETE
NODE-0020,MAT-0020,2025-04-01,164.27,148.69,132.1,147.02,16.73,1.9,0,COMPLETE
NODE-0020,MAT-0020,2025-05-01,154.11,135.91,123.43,135.16,16.76,1.9,0,COMPLETE
NODE-0020,MAT-0020,2025-06-01,149.17,134.25,124.2,133.88,17.17,1.9,0,COMPLETE
NODE-0020,MAT-0020,2025-07-01,150.01,141.41,132.25,140.63,17.85,1.9,0,COMPLETE
NODE-0020,MAT-0020,2025-08-01,156.53,151.96,142.22,150.24,18.65,1.9,0,COMPLETE
NODE-0020,MAT-0020,2025-09-01,168.0,161.03,149.27,158.66,19.37,1.9,0,COMPLETE
NODE-0020,MAT-0020,2025-10-01,183.18,167.98,152.98,165.86,19.82,1.9,0,COMPLETE
NODE-0020,MAT-0020,2025-11-01,200.38,177.26,157.93,176.01,19.9,1.9,0,COMPLETE
NODE-0020,MAT-0020,2025-12-01,217.72,193.98,169.29,193.4,19.6,1.9,0,COMPLETE
NODE-0020,MAT-0020,2026-01-01,233.29,217.02,186.72,216.1,18.97,1.9,0,COMPLETE
NODE-0020,MAT-0020,2026-02-01,245.36,237.13,203.2,234.84,18.18,1.9,0,COMPLETE
NODE-0020,MAT-0020,2026-03-01,252.62,244.07,210.7,240.6,17.43,1.9,0,COMPLETE
NODE-0020,MAT-0020,2026-04-01,254.26,236.39,207.5,233.13,16.88,1.9,0,COMPLETE
NODE-0020,MAT-0020,2026-05-01,250.1,222.74,199.8,220.8,16.69,1.9,0,COMPLETE
NODE-0020,MAT-0020,2026-06-01,240.61,212.89,195.04,212.1,16.89,1.9,0,COMPLETE
NODE-0020,MAT-0020,2026-07-01,226.82,208.13,193.68,207.44,17.44,1.9,0,COMPLETE
NODE-0020,MAT-0020,2026-08-01,210.25,201.61,188.86,200.01,18.2,1.9,0,COMPLETE
NODE-0020,MAT-0020,2026-09-01,192.73,187.09,174.58,184.59,18.98,1.9,0,COMPLETE
NODE-0020,MAT-0020,2026-10-01,176.19,166.0,152.82,163.59,19.6,1.9,0,COMPLETE
NODE-0020,MAT-0020,2026-11-01,162.45,146.12,131.84,144.6,19.91,1.9,0,COMPLETE
NODE-0020,MAT-0020,2026-12-01,153.01,134.95,119.11,134.3,19.82,1.9,0,COMPLETE
NODE-0021,MAT-0026,2024-07-01,243.42,231.19,213.64,225.79,24.05,2.6,0,COMPLETE
NODE-0021,MAT-0026,2024-08-01,251.66,240.71,221.26,233.88,25.07,2.6,0,COMPLETE
NODE-0021,MAT-0026,2024-09-01,254.4,235.13,212.96,228.36,25.84,2.6,0,COMPLETE
NODE-0021,MAT-0026,2024-10-01,251.32,221.84,196.76,216.48,26.17,2.6,0,COMPLETE
NODE-0021,MAT-0026,2024-11-01,242.77,211.21,183.22,207.24,25.98,2.6,0,COMPLETE
NODE-0021,MAT-0026,2024-12-01,229.68,206.23,175.72,202.6,25.32,2.6,0,COMPLETE
NODE-0021,MAT-0026,2025-01-01,213.51,200.84,169.61,196.49,24.35,2.6,0,COMPLETE
NODE-0021,MAT-0026,2025-02-01,196.02,187.99,159.16,182.86,23.31,2.6,0,COMPLETE
NODE-0021,MAT-0026,2025-03-01,179.15,167.7,143.88,162.8,22.44,2.6,0,COMPLETE
NODE-0021,MAT-0026,2025-04-01,164.75,147.11,128.82,143.32,21.98,2.6,0,COMPLETE
NODE-0021,MAT-0026,2025-05-01,154.41,134.22,120.18,131.53,22.01,2.6,0,COMPLETE
NODE-0021,MAT-0026,2025-06-01,149.26,132.36,120.77,130.07,22.55,2.6,0,COMPLETE
NODE-0021,MAT-0026,2025-07-01,149.87,139.3,128.5,136.5,23.46,2.6,0,COMPLETE
NODE-0021,MAT-0026,2025-08-01,156.18,149.62,138.12,145.75,24.51,2.6,0,COMPLETE
NODE-0021,MAT-0026,2025-09-01,167.49,158.48,144.89,153.84,25.44,2.6,0,COMPLETE
NODE-0021,MAT-0026,2025-10-01,182.55,165.19,148.34,160.69,26.04,2.6,0,COMPLETE
NODE-0021,MAT-0026,2025-11-01,199.71,174.16,152.96,170.4,26.15,2.6,0,COMPLETE
NODE-0021,MAT-0026,2025-12-01,217.08,190.57,163.9,187.23,25.74,2.6,0,COMPLETE
NODE-0021,MAT-0026,2026-01-01,232.75,213.43,180.91,209.41,24.92,2.6,0,COMPLETE
NODE-0021,MAT-0026,2026-02-01,244.98,233.58,197.19,227.92,23.89,2.6,0,COMPLETE
NODE-0021,MAT-0026,2026-03-01,252.44,240.76,204.78,233.83,22.9,2.6,0,COMPLETE
NODE-0021,MAT-0026,2026-04-01,254.3,233.34,201.86,226.73,22.18,2.6,0,COMPLETE
NODE-0021,MAT-0026,2026-05-01,250.37,219.88,194.43,214.76,21.93,2.6,0,COMPLETE
NODE-0021,MAT-0026,2026-06-01,241.06,210.17,189.87,206.34,22.19,2.6,0,COMPLETE
NODE-0021,MAT-0026,2026-07-01,227.41,205.65,188.76,201.98,22.91,2.6,0,COMPLETE
NODE-0021,MAT-0026,2026-08-01,210.91,199.48,184.32,194.99,23.91,2.6,0,COMPLETE
NODE-0021,MAT-0026,2026-09-01,193.4,185.3,170.55,180.13,24.94,2.6,0,COMPLETE
NODE-0021,MAT-0026,2026-10-01,176.78,164.4,149.26,159.62,25.76,2.6,0,COMPLETE
NODE-0021,MAT-0026,2026-11-01,162.9,144.53,128.57,140.93,26.15,2.6,0,COMPLETE
NODE-0021,MAT-0026,2026-12-01,153.28,133.23,115.9,130.65,26.03,2.6,0,COMPLETE
NODE-0022,MAT-0027,2024-07-01,243.72,233.82,218.26,228.61,15.32,1.6,0,COMPLETE
NODE-0022,MAT-0027,2024-08-01,251.82,243.18,225.81,236.54,15.97,1.6,0,COMPLETE
NODE-0022,MAT-0027,2024-09-01,254.39,237.4,217.24,230.82,16.46,1.6,0,COMPLETE
NODE-0022,MAT-0027,2024-10-01,251.15,223.97,200.74,218.79,16.67,1.6,0,COMPLETE
NODE-0022,MAT-0027,2024-11-01,242.46,213.23,186.97,209.45,16.55,1.6,0,COMPLETE
NODE-0022,MAT-0027,2024-12-01,229.26,208.09,179.25,204.65,16.13,1.6,0,COMPLETE
NODE-0022,MAT-0027,2025-01-01,213.03,202.45,172.87,198.28,15.51,1.6,0,COMPLETE
NODE-0022,MAT-0027,2025-02-01,195.53,189.34,162.08,184.38,14.85,1.6,0,COMPLETE
NODE-0022,MAT-0027,2025-03-01,178.7,168.89,146.49,164.13,14.3,1.6,0,COMPLETE
NODE-0022,MAT-0027,2025-04-01,164.4,148.28,131.23,144.61,14.0,1.6,0,COMPLETE
NODE-0022,MAT-0027,2025-05-01,154.19,135.47,122.57,132.89,14.03,1.6,0,COMPLETE
NODE-0022,MAT-0027,2025-06-01,149.19,133.75,123.3,131.58,14.37,1.6,0,COMPLETE
NODE-0022,MAT-0027,2025-07-01,149.97,140.85,131.26,138.17,14.94,1.6,0,COMPLETE
NODE-0022,MAT-0027,2025-08-01,156.43,151.34,141.13,147.59,15.61,1.6,0,COMPLETE
NODE-0022,MAT-0027,2025-09-01,167.87,160.36,148.11,155.83,16.21,1.6,0,COMPLETE
NODE-0022,MAT-0027,2025-10-01,183.01,167.25,151.75,162.87,16.59,1.6,0,COMPLETE
NODE-0022,MAT-0027,2025-11-01,200.21,176.44,156.62,172.82,16.66,1.6,0,COMPLETE
NODE-0022,MAT-0027,2025-12-01,217.55,193.08,167.86,189.9,16.4,1.6,0,COMPLETE
NODE-0022,MAT-0027,2026-01-01,233.14,216.08,185.18,212.24,15.88,1.6,0,COMPLETE
NODE-0022,MAT-0027,2026-02-01,245.26,236.2,201.61,230.72,15.22,1.6,0,COMPLETE
NODE-0022,MAT-0027,2026-03-01,252.57,243.2,209.13,236.45,14.59,1.6,0,COMPLETE
NODE-0022,MAT-0027,2026-04-01,254.27,235.59,206.01,229.16,14.13,1.6,0,COMPLETE
NODE-0022,MAT-0027,2026-05-01,250.17,221.99,198.38,217.06,13.97,1.6,0,COMPLETE
NODE-0022,MAT-0027,2026-06-01,240.73,212.17,193.67,208.53,14.14,1.6,0,COMPLETE
NODE-0022,MAT-0027,2026-07-01,226.97,207.48,192.38,203.99,14.6,1.6,0,COMPLETE
NODE-0022,MAT-0027,2026-08-01,210.43,201.06,187.66,196.74,15.23,1.6,0,COMPLETE
NODE-0022,MAT-0027,2026-09-01,192.91,186.62,173.51,181.61,15.89,1.6,0,COMPLETE
NODE-0022,MAT-0027,2026-10-01,176.35,165.58,151.88,160.94,16.41,1.6,0,COMPLETE
NODE-0022,MAT-0027,2026-11-01,162.56,145.7,130.98,142.22,16.66,1.6,0,COMPLETE
NODE-0022,MAT-0027,2026-12-01,153.08,134.5,118.26,132.04,16.59,1.6,0,COMPLETE
NODE-0023,MAT-0023,2024-07-01,242.8,225.84,204.39,221.88,19.62,2.25,0,COMPLETE
NODE-0023,MAT-0023,2024-08-01,251.33,235.67,212.14,230.36,20.45,2.25,0,COMPLETE
NODE-0023,MAT-0023,2024-09-01,254.4,230.49,204.36,225.19,21.08,2.25,0,COMPLETE
NODE-0023,MAT-0023,2024-10-01,251.65,217.49,188.75,213.49,21.35,2.25,0,COMPLETE
NODE-0023,MAT-0023,2024-11-01,243.39,207.07,175.68,204.39,21.2,2.25,0,COMPLETE
NODE-0023,MAT-0023,2024-12-01,230.53,202.41,168.6,200.03,20.66,2.25,0,COMPLETE
NODE-0023,MAT-0023,2025-01-01,214.49,197.52,163.04,194.39,19.87,2.25,0,COMPLETE
NODE-0023,MAT-0023,2025-02-01,197.02,185.2,153.27,181.23,19.02,2.25,0,COMPLETE
NODE-0023,MAT-0023,2025-03-01,180.06,165.26,138.63,161.38,18.31,2.25,0,COMPLETE
NODE-0023,MAT-0023,2025-04-01,165.48,144.73,123.98,141.84,17.93,2.25,0,COMPLETE
NODE-0023,MAT-0023,2025-05-01,154.86,131.68,115.4,129.8,17.96,2.25,0,COMPLETE
NODE-0023,MAT-0023,2025-06-01,149.4,129.54,115.73,128.04,18.4,2.25,0,COMPLETE
NODE-0023,MAT-0023,2025-07-01,149.68,136.14,123.0,134.2,19.14,2.25,0,COMPLETE
NODE-0023,MAT-0023,2025-08-01,155.67,146.14,132.12,143.21,20.0,2.25,0,COMPLETE
NODE-0023,MAT-0023,2025-09-01,166.73,154.68,138.46,151.05,20.76,2.25,0,COMPLETE
NODE-0023,MAT-0023,2025-10-01,181.62,161.03,141.53,157.58,21.25,2.25,0,COMPLETE
NODE-0023,MAT-0023,2025-11-01,198.71,169.56,145.69,166.88,21.34,2.25,0,COMPLETE
NODE-0023,MAT-0023,2025-12-01,216.12,185.5,155.99,183.32,21.01,2.25,0,COMPLETE
NODE-0023,MAT-0023,2026-01-01,231.93,208.06,172.4,205.35,20.34,2.25,0,COMPLETE
NODE-0023,MAT-0023,2026-02-01,244.4,228.26,188.35,224.06,19.49,2.25,0,COMPLETE
NODE-0023,MAT-0023,2026-03-01,252.16,235.79,196.05,230.36,18.68,2.25,0,COMPLETE
NODE-0023,MAT-0023,2026-04-01,254.36,228.76,193.53,223.6,18.1,2.25,0,COMPLETE
NODE-0023,MAT-0023,2026-05-01,250.74,215.56,186.5,211.79,17.89,2.25,0,COMPLETE
NODE-0023,MAT-0023,2026-06-01,241.72,206.07,182.24,203.51,18.11,2.25,0,COMPLETE
NODE-0023,MAT-0023,2026-07-01,228.28,201.9,181.47,199.46,18.7,2.25,0,COMPLETE
NODE-0023,MAT-0023,2026-08-01,211.9,196.25,177.59,192.97,19.51,2.25,0,COMPLETE
NODE-0023,MAT-0023,2026-09-01,194.39,182.58,164.56,178.54,20.35,2.25,0,COMPLETE
NODE-0023,MAT-0023,2026-10-01,177.68,161.99,143.98,158.22,21.02,2.25,0,COMPLETE
NODE-0023,MAT-0023,2026-11-01,163.59,142.14,123.73,139.42,21.34,2.25,0,COMPLETE
NODE-0023,MAT-0023,2026-12-01,153.69,130.65,111.16,128.88,21.24,2.25,0,COMPLETE
NODE-0023,MAT-0028,2024-07-01,245.16,245.16,240.29,236.8,4.43,0.39,0,COMPLETE
NODE-0023,MAT-0028,2024-08-01,252.52,252.52,246.28,242.64,4.62,0.39,1,COMPLETE
NODE-0023,MAT-0028,2024-09-01,254.28,248.65,239.14,238.82,4.76,0.39,1,COMPLETE
NODE-0023,MAT-0028,2024-10-01,250.25,234.48,221.11,226.29,4.82,0.39,0,COMPLETE
NODE-0023,MAT-0028,2024-11-01,240.85,223.18,206.11,216.59,4.79,0.39,0,COMPLETE
NODE-0023,MAT-0028,2024-12-01,227.13,217.21,197.25,211.06,4.67,0.39,0,COMPLETE
NODE-0023,MAT-0028,2025-01-01,210.61,210.33,189.42,203.52,4.49,0.39,0,COMPLETE
NODE-0023,MAT-0028,2025-02-01,193.09,193.09,174.3,185.75,4.3,0.39,1,COMPLETE
NODE-0023,MAT-0028,2025-03-01,176.51,174.73,159.7,167.74,4.14,0.39,1,COMPLETE
NODE-0023,MAT-0028,2025-04-01,162.69,154.04,143.52,148.41,4.05,0.39,1,COMPLETE
NODE-0023,MAT-0028,2025-05-01,153.15,141.69,134.82,137.33,4.06,0.39,0,COMPLETE
NODE-0023,MAT-0028,2025-06-01,148.95,140.74,136.31,136.79,4.16,0.39,0,COMPLETE
NODE-0023,MAT-0028,2025-07-01,150.54,148.71,145.53,144.12,4.32,0.39,0,COMPLETE
NODE-0023,MAT-0028,2025-08-01,157.76,157.76,154.48,151.98,4.52,0.39,1,COMPLETE
NODE-0023,MAT-0028,2025-09-01,169.8,169.8,164.76,163.0,4.69,0.39,1,COMPLETE
NODE-0023,MAT-0028,2025-10-01,185.34,177.65,169.48,170.9,4.8,0.39,1,COMPLETE
NODE-0023,MAT-0028,2025-11-01,202.67,187.93,175.59,181.85,4.82,0.39,0,COMPLETE
NODE-0023,MAT-0028,2025-12-01,219.89,205.7,188.44,199.88,4.75,0.39,0,COMPLETE
NODE-0023,MAT-0028,2026-01-01,235.09,229.34,207.26,222.56,4.59,0.39,0,COMPLETE
NODE-0023,MAT-0028,2026-02-01,246.6,246.6,222.01,237.97,4.4,0.39,0,COMPLETE
NODE-0023,MAT-0028,2026-03-01,253.16,253.16,229.51,243.15,4.22,0.39,1,COMPLETE
NODE-0023,MAT-0028,2026-04-01,254.04,246.7,227.25,237.06,4.09,0.39,1,COMPLETE
NODE-0023,MAT-0028,2026-05-01,249.15,232.41,218.55,224.51,4.04,0.39,0,COMPLETE
NODE-0023,MAT-0028,2026-06-01,239.03,222.02,213.03,215.59,4.09,0.39,0,COMPLETE
NODE-0023,MAT-0028,2026-07-01,224.79,216.44,210.79,210.24,4.22,0.39,0,COMPLETE
NODE-0023,MAT-0028,2026-08-01,207.99,207.99,203.84,201.07,4.41,0.39,0,COMPLETE
NODE-0023,MAT-0028,2026-09-01,190.49,190.49,186.0,183.12,4.6,0.39,1,COMPLETE
NODE-0023,MAT-0028,2026-10-01,174.21,171.36,165.18,164.54,4.75,0.39,1,COMPLETE
NODE-0023,MAT-0028,2026-11-01,160.95,151.5,143.27,146.09,4.82,0.39,1,COMPLETE
NODE-0023,MAT-0028,2026-12-01,152.16,140.83,130.4,136.59,4.8,0.39,0,COMPLETE
NODE-0024,MAT-0021,2024-07-01,243.4,231.03,213.37,220.26,6.18,0.67,1,COMPLETE
NODE-0024,MAT-0021,2024-08-01,251.65,240.56,221.0,228.14,6.45,0.67,1,COMPLETE
NODE-0024,MAT-0021,2024-09-01,254.4,234.99,212.71,222.76,6.64,0.67,1,COMPLETE
NODE-0024,MAT-0021,2024-10-01,251.33,221.71,196.52,211.19,6.73,0.67,1,COMPLETE
NODE-0024,MAT-0021,2024-11-01,242.79,211.09,183.0,202.21,6.68,0.67,1,COMPLETE
NODE-0024,MAT-0021,2024-12-01,229.71,206.12,175.51,197.7,6.51,0.67,1,COMPLETE
NODE-0024,MAT-0021,2025-01-01,213.54,200.74,169.42,191.72,6.26,0.67,1,COMPLETE
